Lat ,Long
59.846906,30.2444445
59.846912,30.244482
59.8469645,30.244542
59.847227,30.245097
59.84789,30.247431
59.8479245,30.2475945
59.8480385,30.24798
59.84864,30.2501985
59.8490795,30.251727
59.849999,30.2550765
59.850572,30.257448
59.8494965,30.258903
59.847638,30.2610825
59.8468955,30.262002
59.8452425,30.26385
59.8449755,30.2641695
59.8445285,30.264558
59.8444445,30.2644905
59.8432415,30.260736
59.8430405,30.2600745
59.842796,30.259344
59.842709,30.259296
59.842094,30.2597715
59.8417025,30.2601375
59.8413125,30.260505
59.8392365,30.262101
59.838998,30.2622435
59.8385735,30.2627295
59.836916,30.2636685
59.836382,30.2639565
59.8358825,30.264207
59.835422,30.264945
59.834339,30.266283
59.8338185,30.2660175
59.833577,30.26523
59.8334615,30.2647425
59.8332635,30.2639295
59.831504,30.2562495
59.831384,30.2559465
59.831258,30.2559585
59.8301885,30.256785
59.8297775,30.257181
59.828978,30.2579265
59.8283135,30.2568885
59.82776,30.255687
59.827466,30.2550495
59.826818,30.2536365
59.826227,30.252252
59.8260395,30.2521005
59.8249865,30.2515095
59.824085,30.2509965
59.8238045,30.2508465
59.8238045,30.2508465
59.8232435,30.250536
59.821769,30.249582
59.819867,30.248481
59.8198205,30.2484645
59.8195355,30.2483655
59.818307,30.2476455
59.8177475,30.2473215
59.8151555,30.2477265
59.8144775,30.2467635
59.8133435,30.2465295
59.8118855,30.246096
59.811743,30.2460255
59.8116125,30.245625
59.811473,30.245385
59.811374,30.245343
59.811167,30.2454405
59.8090265,30.2476065
59.8089575,30.2476635
59.8085465,30.24801
59.808341,30.2481795
59.8081445,30.2483085
59.8075865,30.2482515
59.806964,30.248121
59.8020395,30.2449965
59.8009055,30.243885
59.799581,30.242619
59.798963,30.2420055
59.798408,30.2414085
59.798225,30.241221
59.7980345,30.241026
59.797907,30.240894
59.7965315,30.2394915
59.795663,30.2386335
59.79401,30.2369175
59.7933455,30.236259
59.792924,30.2358615
59.7892955,30.2316255
59.7887,30.2306925
59.7886595,30.2307285
59.788262,30.231435
59.7878,30.232155
59.7847655,30.2331285
59.784659,30.2331615
59.7837725,30.2334675
59.783165,30.2336505
59.782565,30.2338245
59.781536,30.2341635
59.781017,30.2343105
59.7798065,30.2346495
59.7796835,30.2346855
59.775932,30.233382
59.775203,30.232155
59.775167,30.2320155
59.7752345,30.2317245
59.7761435,30.2322315
59.776607,30.2323395
59.776703,30.232491
59.77658,30.2333655
59.776457,30.233775
59.774348,30.2329905
59.7740705,30.231903
59.7739865,30.231933
59.773895,30.232146
59.7738605,30.2324085
59.773904,30.2325465
59.773979,30.232653
59.773982,30.23265
59.774216,30.232638
59.774267,30.2326545
59.7742085,30.2333025
59.774099,30.23322
59.774048,30.233088
59.7735815,30.2322285
59.773541,30.2321955
59.773457,30.2321835
59.773319,30.232395
59.772914,30.2335845
59.771702,30.23814
59.7716405,30.238374
59.7709955,30.2407665
59.770823,30.241422
59.770766,30.2416305
59.7702365,30.243987
59.770169,30.244665
59.7701045,30.2452845
59.7707735,30.242178
59.7707915,30.241968
59.770976,30.241296
59.7718535,30.237888
59.773667,30.237462
59.773385,30.236625
59.7733775,30.236619
59.773484,30.2348895
59.7734705,30.234849
59.7734615,30.234834
59.7734705,30.2348535
59.773463,30.234864
59.7734675,30.234837
59.773427,30.234846
59.77343,30.2348385
59.7734345,30.234834
59.7734735,30.2349465
59.7734735,30.2349465
59.7734735,30.2349465
59.7733565,30.2354115
59.7733415,30.236487
59.772698,30.235812
59.7726785,30.2358615
59.7729185,30.23661
59.773019,30.236703
59.773412,30.236973
59.773478,30.2368455
59.773562,30.236835
59.773532,30.2367915
59.7735275,30.236796
59.7735185,30.2368005
59.7735245,30.2368005
59.773583,30.23679
59.773559,30.236808
59.773496,30.2368095
59.7735695,30.2368185
59.773769,30.2371275
59.7738575,30.237051
59.7739205,30.236913
59.774189,30.236178
59.7747455,30.234879
59.7747725,30.2348235
59.77439,30.2337705
59.7743465,30.231798
59.774372,30.2317185
59.7745535,30.231597
59.7748085,30.231951
59.77559,30.2332455
59.775836,30.233604
59.7760265,30.2338485
59.7762155,30.2340765
59.776886,30.234699
59.7791645,30.234972
59.7811175,30.234399
59.78294,30.233778
59.784029,30.233457
59.785304,30.2331495
59.785304,30.2331495
59.786747,30.2327475
59.7873305,30.232572
59.7882395,30.232368
59.788364,30.232455
59.7891905,30.2324265
59.792861,30.2361195
59.7935585,30.2368185
59.7940835,30.237267
59.796728,30.2399175
59.797799,30.2409765
59.7984635,30.24165
59.799884,30.2430915
59.8009925,30.2442135
59.8015295,30.244743
59.801702,30.244926
59.802152,30.245442
59.802899,30.2462355
59.802836,30.2461695
59.8030205,30.2463555
59.803082,30.246411
59.803343,30.246663
59.8040165,30.247356
59.804552,30.247806
59.8048235,30.2478855
59.804948,30.2479155
59.8056575,30.2480805
59.809076,30.2478
59.812067,30.248085
59.812115,30.248127
59.812175,30.248262
59.813675,30.2500365
59.813987,30.249897
59.815586,30.248568
59.816129,30.2480745
59.816129,30.2480745
59.8161305,30.2480685
59.8161305,30.2480685
59.8167425,30.2477775
59.8178585,30.247656
59.8181495,30.2477595
59.818202,30.247746
59.8185815,30.2479335
59.819612,30.248604
59.81978,30.248709
59.819912,30.2487825
59.820647,30.249219
59.8219025,30.2498295
59.8232975,30.2507025
59.8233575,30.2507535
59.823401,30.2507745
59.824217,30.25128
59.825375,30.251943
59.825435,30.2519835
59.826008,30.252324
59.8260605,30.2523765
59.826782,30.253809
59.8281365,30.2567535
59.8284155,30.257379
59.828642,30.257871
59.829341,30.25776
59.829356,30.2577495
59.830373,30.256884
59.830802,30.256518
59.8309235,30.256323
59.831366,30.256185
59.8314875,30.256683
59.832053,30.259071
59.832545,30.2611365
59.8327265,30.261894
59.8329665,30.2629875
59.833466,30.265077
59.833664,30.2659275
59.8338005,30.266634
59.8340525,30.2666835
59.8346705,30.2661435
59.835485,30.265413
59.836718,30.2649795
59.837021,30.2646765
59.837498,30.2641965
59.838005,30.263868
59.83964,30.262218
59.840114,30.261897
59.84087,30.261195
59.8411895,30.260895
59.8424615,30.259674
59.842688,30.259548
59.843003,30.2603775
59.843558,30.2622495
59.8435955,30.2623725
59.845886,30.2633055
59.846273,30.262863
59.847317,30.261633
59.8475765,30.261381
59.848577,30.2601315
59.850596,30.2567685
59.850566,30.2566545
59.8505165,30.2564955
59.8493525,30.2524125
59.848382,30.2491935
59.847605,30.2465655
59.846102,30.2412285
59.846102,30.2412285
59.846078,30.241179
59.844746,30.23652
59.8437995,30.233223
59.8431455,30.23097
59.842433,30.2286825
59.842193,30.2278755
59.8420835,30.2275245
59.8415375,30.2255715
59.841092,30.2241675
59.8408715,30.2236665
59.840735,30.223434
59.8403285,30.2223465
59.839823,30.2207655
59.839655,30.220227
59.8391675,30.2188485
59.838833,30.21744
59.8387385,30.216948
59.838644,30.2164035
59.8389515,30.2160225
59.8395995,30.2156205
59.840192,30.215355
59.840468,30.215214
59.8409585,30.2148885
59.841266,30.214737
59.8413425,30.21471
59.8426085,30.21429
59.843972,30.21381
59.8440035,30.2131185
59.844389,30.210192
59.846762,30.2090325
59.848202,30.208455
59.8502525,30.2075085
59.8506275,30.207426
59.8512005,30.2074785
59.85266,30.2082765
59.8533935,30.208731
59.8536425,30.2088495
59.853803,30.2089935
59.8538525,30.2089905
59.854646,30.209373
59.855,30.2095785
59.8558985,30.210123
59.856203,30.2103645
59.857958,30.2112555
59.8601525,30.212613
59.8604795,30.2127495
59.8611425,30.213348
59.861144,30.213333
59.8612385,30.2133765
59.861252,30.2133585
59.8612625,30.213378
59.8613795,30.2131905
59.861309,30.2130105
59.860766,30.2126685
59.8592945,30.2117595
59.8584305,30.211353
59.8582595,30.2112555
59.8567535,30.2103225
59.8558865,30.209841
59.8557155,30.2097105
59.85563,30.209655
59.85563,30.209655
59.8541405,30.208824
59.853851,30.208629
59.8517795,30.2074275
59.851247,30.2072235
59.850911,30.2071725
59.848766,30.207879
59.8438385,30.2103735
59.8438415,30.2124525
59.843915,30.2134545
59.841662,30.2145195
59.8413755,30.214686
59.8408325,30.2149635
59.8390325,30.2159505
59.838761,30.2161215
59.8386485,30.216171
59.83859,30.2162235
59.838569,30.216405
59.83913,30.2188935
59.839562,30.2201745
59.8402235,30.2219145
59.841398,30.2253825
59.84231,30.2283585
59.8424285,30.2287545
59.843303,30.2317215
59.8436705,30.2330805
59.84384,30.233532
59.8442615,30.2350215
59.844803,30.2370525
59.845301,30.238593
59.8459775,30.2411265
59.846825,30.2439105
59.8482275,30.248661
59.8486475,30.2501475
59.8490525,30.251601
59.8491725,30.2518905
59.849183,30.2519175
59.8492445,30.2520435
59.8492535,30.252078
59.849753,30.2537865
59.849807,30.2539515
59.849873,30.2541825
59.849945,30.25443
59.8502555,30.255591
59.8505225,30.2563635
59.850305,30.2580195
59.8496645,30.258801
59.8485785,30.2600505
59.8482155,30.2604645
59.8474715,30.261333
59.8458875,30.263169
59.8456925,30.263385
59.8444475,30.264657
59.8443785,30.264567
59.8436795,30.2621025
59.8436105,30.2618535
59.842967,30.259617
59.842625,30.259368
59.8423325,30.2596155
59.8421645,30.259764
59.839064,30.26223
59.8353905,30.264687
59.8351595,30.2656005
59.834861,30.2658765
59.834831,30.265911
59.8345055,30.2662335
59.834267,30.266418
59.8339895,30.266583
59.833952,30.266487
59.8336715,30.265389
59.833208,30.2633985
59.8328465,30.2618775
59.8327865,30.261726
59.832722,30.2615805
59.831816,30.2573415
59.831045,30.256176
59.830871,30.256281
59.8287845,30.2578215
59.8287545,30.2577615
59.828696,30.257646
59.8282895,30.2568705
59.827976,30.256173
59.8274375,30.255105
59.826899,30.2538705
59.826296,30.2524215
59.825489,30.251841
59.824997,30.2515425
59.823611,30.250743
59.823158,30.250467
59.8222265,30.249933
59.821769,30.249678
59.8199795,30.2486505
59.81978,30.2486235
59.818904,30.248139
59.8172195,30.247527
59.81558,30.2483745
59.8155125,30.248409
59.815202,30.2478135
59.8146575,30.2467995
59.812664,30.2463075
59.812151,30.246297
59.811941,30.246225
59.8115435,30.245526
59.8114325,30.2454495
59.8113185,30.2454315
59.810897,30.245952
59.810438,30.246474
59.810363,30.2467635
59.8104815,30.2470965
59.810822,30.2469465
59.8109315,30.2469
59.8122905,30.2483265
59.812814,30.249192
59.8134425,30.2499585
59.8147745,30.249381
59.8161905,30.2480535
59.816276,30.2480085
59.8168205,30.2477895
59.816996,30.247731
59.817188,30.247677
59.818136,30.2476485
59.818964,30.248103
59.8198445,30.24861
59.820197,30.2488275
59.8203305,30.2488935
59.822576,30.2501445
59.823395,30.2506635
59.8237655,30.250893
59.8245485,30.2513595
59.825063,30.251679
59.826137,30.252327
59.8269005,30.2540055
59.8284335,30.257361
59.828867,30.258153
59.829002,30.258123
59.8292855,30.2578515
59.829314,30.2578425
59.829683,30.25743
59.8300145,30.2570805
59.8305965,30.2565675
59.8309265,30.2563515
59.8313135,30.2559285
59.831948,30.258186
59.8325225,30.2609265
59.833019,30.26304
59.833088,30.263445
59.8331975,30.263988
59.833826,30.2666055
59.833898,30.266739
59.8344515,30.2664285
59.83568,30.265608
59.8359455,30.265878
59.8368425,30.264993
59.8369865,30.2648475
59.8377665,30.2640405
59.837741,30.264069
59.8378505,30.264015
59.838278,30.263532
59.838869,30.2627685
59.839691,30.262185
59.839775,30.26214
59.841134,30.261054
59.8412105,30.2609775
59.842331,30.2598945
59.84261,30.2596275
59.843105,30.2606115
59.8435745,30.2621025
59.8443665,30.2648625
59.844404,30.264921
59.8452605,30.2641845
59.8455965,30.2638005
59.8459205,30.263337
59.8467275,30.262377
59.8508465,30.257478
59.850809,30.257325
59.85068,30.2567925
59.8506095,30.256602
59.85041,30.255861
59.849618,30.2532015
59.849423,30.2524965
59.8491695,30.251589
59.849033,30.251187
59.848784,30.250434
59.8480325,30.2476605
59.847896,30.247071
59.847827,30.246891
59.8476335,30.2462685
59.8474175,30.245523
59.8460555,30.240954
59.8458545,30.2401995
59.842946,30.230367
59.8429085,30.230238
59.8408625,30.223569
59.8407365,30.2234175
59.8405955,30.223215
59.8402205,30.221994
59.838767,30.2171325
59.8390865,30.216039
59.83913,30.216018
59.839865,30.2156175
59.843546,30.2141025
59.843687,30.2140575
59.8440725,30.2137635
59.8440785,30.2136765
59.843999,30.212751
59.8439765,30.2125035
59.8439495,30.212244
59.8438475,30.2106915
59.8439555,30.2104515
59.8466015,30.208947
59.8477715,30.2084235
59.8480145,30.2083785
59.848736,30.2081775
59.848865,30.208113
59.8497125,30.2076135
59.851772,30.207726
59.8530665,30.2085435
59.8532945,30.208695
59.8544945,30.2092455
59.8553495,30.2097615
59.855426,30.2098155
59.8570745,30.2108025
59.858384,30.2115735
59.858312,30.211527
59.858987,30.211956
59.859689,30.212343
59.860211,30.212676
59.8608635,30.21303
59.8609955,30.2131275
59.8610405,30.213255
59.861153,30.2134485
59.8611545,30.213456
59.8611605,30.213456
59.8611635,30.2134515
59.861162,30.21345
59.8611725,30.213477
59.861357,30.2131905
59.8613375,30.213204
59.861393,30.213072
59.8613885,30.2130375
59.861369,30.212997
59.861276,30.212937
59.859977,30.212223
59.858243,30.2112375
59.8529915,30.2080455
59.8527485,30.207927
59.852594,30.207861
59.8521005,30.207579
59.8515275,30.2073495
59.8511945,30.2072385
59.8509215,30.2071875
59.850731,30.207189
59.850431,30.2072385
59.8497905,30.207498
59.849192,30.2077635
59.8489265,30.2078835
59.848601,30.208026
59.848526,30.2080545
59.847677,30.208482
59.847605,30.208518
59.846303,30.2090985
59.843963,30.2102505
59.843771,30.210555
59.843738,30.210987
59.843963,30.213285
59.8440005,30.213918
59.843879,30.21396
59.843453,30.214065
59.842115,30.2144355
59.841215,30.214821
59.8410185,30.2149125
59.8409,30.2149965
59.84087,30.2150265
59.8385945,30.2162835
59.838578,30.21633
59.8385555,30.216504
59.838629,30.2168925
59.8398545,30.2210385
59.8398305,30.220971
59.840918,30.2242455
59.8412015,30.224931
59.841395,30.225498
59.841407,30.2255235
59.8438295,30.2335125
59.844926,30.2374155
59.8451615,30.2381295
59.8452155,30.2383245
59.84672,30.243438
59.847083,30.24462
59.8472555,30.245205
59.847623,30.2465205
59.849003,30.251265
59.8501775,30.255258
59.8504835,30.256371
59.8505225,30.2564775
59.8505915,30.2566995
59.85047,30.2579025
59.8501265,30.258327
59.8468325,30.262035
59.8465055,30.262452
59.8447355,30.2644905
59.8446605,30.264579
59.8437185,30.262278
59.842859,30.259461
59.8426175,30.2593035
59.842568,30.259329
59.8406285,30.261192
59.839748,30.2619015
59.8392035,30.262188
59.838971,30.2623305
59.8378715,30.2631825
59.835368,30.2644845
59.8354205,30.26505
59.8354445,30.2651745
59.835356,30.265419
59.8345385,30.266259
59.8341695,30.266703
59.8338995,30.266502
59.8336535,30.26538
59.8336265,30.2652735
59.8326335,30.2605815
59.832143,30.2587725
59.8320815,30.258474
59.8319765,30.2579985
59.831648,30.256455
59.8314725,30.2559285
59.8312535,30.256056
59.831222,30.2560845
59.831174,30.256116
59.831138,30.2561415
59.830313,30.2569095
59.830262,30.256929
59.8298495,30.2572935
59.8289945,30.2580615
59.828711,30.257733
59.827256,30.254649
59.826989,30.25407
59.8234205,30.250644
59.823272,30.2505855
59.8225835,30.250218
59.821595,30.249582
59.820266,30.248817
59.8199915,30.248637
59.8199465,30.2486055
59.819744,30.248556
59.8196585,30.24852
59.819609,30.2484915
59.819183,30.2482365
59.8190135,30.248145
59.818994,30.24813
59.8189685,30.2481165
59.818376,30.2477955
59.816621,30.2477145
59.8165655,30.247737
59.8162085,30.247902
59.8157525,30.2482455
59.8153865,30.2482455
59.814809,30.2469405
59.814743,30.246876
59.814713,30.246846
59.812709,30.246378
59.811626,30.2457015
59.8103945,30.24651
59.8108985,30.2468565
59.810951,30.2467935
59.811356,30.2470845
59.81174,30.247536
59.8118405,30.2477145
59.8118435,30.247737
59.8130585,30.249612
59.8131995,30.2497575
59.813513,30.2499675
59.8144985,30.2494635
59.8150025,30.249018
59.8154855,30.248586
59.816186,30.248085
59.8167275,30.2477955
59.8177685,30.2474955
59.818157,30.2476905
59.819252,30.248271
59.819738,30.2485815
59.8209935,30.249369
59.8225925,30.2502
59.8240415,30.251085
59.8252415,30.251817
59.8259105,30.25221
59.8283525,30.2571585
59.8288115,30.2580765
59.831174,30.2559795
59.831219,30.2559285
59.831876,30.257973
59.8323905,30.2600535
59.8326785,30.261408
59.832716,30.261615
59.833004,30.26298
59.8330535,30.2631015
59.833376,30.264369
59.8333985,30.2644875
59.833691,30.2658
59.83385,30.2665905
59.8339895,30.2667675
59.834252,30.2665335
59.8343525,30.2664315
59.835407,30.265467
59.835506,30.2654385
59.836244,30.2654685
59.8363055,30.2654055
59.8379975,30.263895
59.838965,30.2626725
59.8397405,30.2621715
59.840042,30.2619825
59.8412165,30.2608995
59.842718,30.2595885
59.8438625,30.2631375
59.8443755,30.264816
59.84552,30.263754
59.845787,30.263406
59.84795,30.260895
59.84885,30.2596905
59.848916,30.2596125
59.8504625,30.2577975
59.8505585,30.2577015
59.850599,30.257649
59.8505825,30.256515
59.8499525,30.254313
59.8497995,30.253797
59.8495985,30.253074
59.848895,30.2508585
59.848637,30.2499765
59.8476905,30.246657
59.8476695,30.246549
59.847194,30.2450625
59.8461515,30.2414715
59.8445615,30.2358735
59.8445225,30.235752
59.8434695,30.2321325
59.8426565,30.22935
59.840831,30.223545
59.840666,30.22329
59.84006,30.2215305
59.8400195,30.221409
59.8389785,30.216123
59.8393835,30.215862
59.8398995,30.215535
59.8407395,30.215094
59.840882,30.2149965
59.8421735,30.214419
59.8436795,30.2139795
59.8440695,30.213444
59.8438025,30.2105865
59.843912,30.2104155
59.8439975,30.210327
59.8466285,30.2089845
59.846912,30.2088555
59.8493285,30.207792
59.8507325,30.20736
59.853299,30.208686
59.853767,30.2089965
59.8538225,30.208965
59.854688,30.2093865
59.8550255,30.20958
59.855108,30.209628
59.855942,30.2101665
59.856356,30.210396
59.8588835,30.211755
59.859857,30.212454
59.860259,30.2126895
59.860787,30.2130075
59.86079,30.213021
59.8608275,30.213003
59.860841,30.2130465
59.8609235,30.2131065
59.8608725,30.212772
59.860004,30.2122095
59.859755,30.212052
59.859317,30.211728
59.8589255,30.2115795
59.85575,30.209634
59.854799,30.20913
59.8543385,30.208734
59.8541825,30.2086125
59.854013,30.2085585
59.8532525,30.208173
59.853077,30.2080695
59.8520225,30.207525
59.851745,30.2074395
59.851241,30.2072325
59.850053,30.207321
59.84729,30.2085165
59.8438685,30.210273
59.843777,30.210576
59.8437935,30.210492
59.8437485,30.2109525
59.8439015,30.213543
59.84213,30.214341
59.8420415,30.214368
59.841707,30.214515
59.8400675,30.2154075
59.8398875,30.215499
59.8385765,30.21624
59.839001,30.218394
59.83946,30.219888
59.839778,30.2207745
59.840162,30.221784
59.8405595,30.223035
59.840987,30.224271
59.84297,30.230673
59.843558,30.23271
59.843954,30.234036
59.844587,30.2363385
59.844806,30.23712
59.845976,30.240969
59.846552,30.2429175
59.84792,30.2475225
59.8489265,30.251205
59.8499945,30.254712
59.850167,30.2553675
59.850395,30.256161
59.850491,30.2565075
59.850644,30.2577225
59.8504745,30.257832
59.8504385,30.2578665
59.8502975,30.2580405
59.8502555,30.258099
59.847737,30.261012
59.8464905,30.2625135
59.845508,30.263604
59.845001,30.2641665
59.844908,30.264282
59.8427945,30.2593965
59.842763,30.2593635
59.8399895,30.261804
59.8392155,30.2621655
59.838545,30.2628045
59.835647,30.2643255
59.835464,30.2644275
59.8354775,30.2651085
59.8338275,30.2659095
59.8325945,30.2607315
59.8324985,30.260319
59.8323755,30.2599365
59.83187,30.2577645
59.8315205,30.2563215
59.831393,30.255807
59.83136,30.25584
59.8301975,30.2568975
59.8295945,30.257433
59.8291835,30.257847
59.826833,30.2535225
59.825918,30.2519955
59.8252325,30.2516445
59.8246865,30.251343
59.8242785,30.251109
59.823473,30.250605
59.8223165,30.249951
59.8198865,30.2485335
59.819489,30.2483235
59.8178075,30.2473575
59.8176455,30.2473395
59.8175225,30.24738
59.8167365,30.2476545
59.816315,30.247815
59.815517,30.248424
59.8154825,30.2484465
59.815361,30.2482935
59.815133,30.2477115
59.8148525,30.2470395
59.8148135,30.2469825
59.814716,30.246879
59.814308,30.2467005
59.813567,30.246555
59.8125275,30.2462595
59.811701,30.2459565
59.8114505,30.245364
59.8107965,30.24696
59.8107965,30.24696
59.8112855,30.2470395
59.812235,30.2484585
59.8125725,30.2489595
59.813666,30.250062
59.813858,30.2499465
59.814629,30.249354
59.815013,30.2490705
59.8151615,30.2489295
59.8153355,30.2487885
59.817713,30.2475015
59.81813,30.247704
59.8181435,30.247713
59.8201955,30.2489205
59.820722,30.249231
59.820983,30.2494065
59.8210955,30.249465
59.8233335,30.2506755
59.824247,30.251247
59.825123,30.2517675
59.8257395,30.2521635
59.8258145,30.2522085
59.826062,30.2523165
59.8261145,30.252363
59.8307555,30.2563425
59.8308275,30.256335
59.8309685,30.256224
59.8314275,30.256167
59.831876,30.257967
59.832251,30.2595285
59.833301,30.2642205
59.833772,30.266265
59.8340555,30.266781
59.834654,30.266145
59.8348025,30.2659575
59.8348475,30.2658555
59.835689,30.265659
59.835755,30.265767
59.836286,30.2655045
59.836394,30.265389
59.837426,30.264306
59.8387595,30.2629545
59.839307,30.262404
59.8402325,30.261888
59.840285,30.2618355
59.8410755,30.2610795
59.8426865,30.259581
59.8438085,30.2628855
59.844233,30.2643645
59.8444025,30.264834
59.844479,30.2648895
59.8446215,30.264834
59.84534,30.264003
59.8456955,30.263463
59.846861,30.262095
59.847383,30.261537
59.850296,30.258045
59.850548,30.257757
59.8508225,30.2574315
59.850383,30.255741
59.849792,30.2537685
59.849645,30.253299
59.849627,30.2532465
59.849291,30.2521665
59.848607,30.249795
59.847161,30.2447475
59.846135,30.241203
59.845613,30.239433
59.845184,30.2380155
59.842418,30.2285415
59.8412,30.2244345
59.8408625,30.2235735
59.840453,30.2226345
59.839484,30.219738
59.839244,30.219069
59.8386485,30.216375
59.838647,30.2164545
59.8387775,30.2161725
59.840033,30.215442
59.8399955,30.21546
59.840807,30.2150385
59.8408625,30.214965
59.841875,30.2146035
59.8431065,30.214137
59.8440485,30.2137485
59.844071,30.2136405
59.8440215,30.2132295
59.8437815,30.2109405
59.8438115,30.210609
59.844635,30.210147
59.8464185,30.2092185
59.846612,30.209136
59.8467395,30.2090835
59.847866,30.2085855
59.8488995,30.2081805
59.8520525,30.207921
59.853278,30.208653
59.8544765,30.209286
59.8551065,30.209652
59.8558415,30.2101095
59.856254,30.2104185
59.856401,30.210471
59.858081,30.211377
59.859758,30.212364
59.8609295,30.213054
59.8610225,30.213291
59.8610225,30.2133945
59.8611095,30.2137305
59.861237,30.213837
59.8613405,30.2136165
59.861351,30.213558
59.8613495,30.213573
59.861363,30.213456
59.861375,30.2133615
59.8613165,30.212991
59.8612835,30.212949
59.8609685,30.212748
59.8604585,30.2124225
59.859434,30.2118165
59.8589705,30.211584
59.858222,30.2111925
59.858141,30.211146
59.856869,30.2104275
59.855663,30.2096235
59.854058,30.208608
59.854022,30.2086185
59.8532645,30.208176
59.8513595,30.207285
59.850623,30.207174
59.849687,30.2075085
59.8492385,30.207717
59.8488245,30.207891
59.8480265,30.208188
59.847053,30.2087055
59.845442,30.2094345
59.8438325,30.210402
59.843864,30.2123835
59.843945,30.2129445
59.8429835,30.214167
59.84252,30.21429
59.842442,30.214305
59.842052,30.214401
59.8418165,30.214479
59.841392,30.214701
59.8409135,30.214938
59.840054,30.215418
59.839136,30.215865
59.8391015,30.2159175
59.8389935,30.2160165
59.8389935,30.2160165
59.838686,30.216864
59.840693,30.2233515
59.8407095,30.223524
59.843582,30.23271
59.8439465,30.233904
59.844092,30.234411
59.84486,30.2372355
59.844965,30.2375745
59.845574,30.2397405
59.845766,30.2403675
59.8485185,30.2496165
59.848634,30.2501205
59.84924,30.2523
59.8493015,30.2525535
59.849918,30.2545605
59.849951,30.254688
59.8500635,30.255084
59.850449,30.25629
59.8504925,30.2564715
59.850596,30.256833
59.849636,30.2588565
59.846828,30.262119
59.846558,30.26244
59.8450655,30.2641365
59.844764,30.2644785
59.844692,30.2645595
59.8443965,30.2645145
59.844173,30.2637015
59.8437185,30.262188
59.84276,30.2593485
59.841911,30.2599665
59.841527,30.26037
59.841125,30.260742
59.8404275,30.2614185
59.8404125,30.261435
59.8388825,30.26247
59.8388405,30.262512
59.8385615,30.262809
59.835542,30.264513
59.835542,30.264513
59.835479,30.2645835
59.835131,30.265695
59.8340705,30.266667
59.833964,30.2664705
59.833514,30.264903
59.8333235,30.2642235
59.832887,30.262401
59.832734,30.2616585
59.8325015,30.2607975
59.8316135,30.2572275
59.831465,30.256506
59.8314245,30.256437
59.831318,30.2564685
59.83112,30.2566965
59.831045,30.2567895
59.830874,30.2567235
59.8288925,30.2574615
59.8284545,30.256473
59.828051,30.255897
59.8268555,30.253476
59.826392,30.2523465
59.826293,30.2521635
59.8254005,30.2521455
59.8250975,30.2517975
59.825012,30.251742
59.8243985,30.2511885
59.82413,30.251028
59.8228805,30.250338
59.8224575,30.250089
59.822399,30.2500695
59.821892,30.249669
59.8217855,30.2495835
59.821664,30.24951
59.8216595,30.24951
59.8210085,30.249183
59.820092,30.2486325
59.8200035,30.248583
59.8178885,30.2472735
59.8152845,30.2479665
59.815205,30.247794
59.814884,30.247098
59.8148465,30.247044
59.8148135,30.246996
59.814386,30.246696
59.813645,30.2465295
59.813402,30.2464695
59.81291,30.2463615
59.812388,30.246216
59.811968,30.246228
59.8117895,30.246159
59.8115525,30.2454285
59.8110095,30.2457705
59.810918,30.245886
59.8102895,30.2465835
59.8102145,30.2466555
59.8088375,30.247944
59.808764,30.2479995
59.8082825,30.248406
59.8078325,30.248439
59.807783,30.2484105
59.807531,30.248292
59.8070615,30.2481525
59.804813,30.247542
59.8006955,30.2436945
59.7967895,30.2398275
59.7967025,30.239736
59.796014,30.239031
59.7938105,30.236802
59.7930245,30.2359575
59.7912935,30.2342115
59.790692,30.2335635
59.789807,30.2326635
59.789615,30.232476
59.789294,30.2319375
59.7892985,30.232023
59.7889625,30.230787
59.7885905,30.230883
59.7883505,30.2313435
59.7881855,30.232158
59.783357,30.233625
59.7825185,30.2338875
59.780363,30.234507
59.77976,30.2347125
59.77904,30.234921
59.7759935,30.233427
59.7752195,30.2321955
59.77517,30.231951
59.775209,30.2317905
59.7757745,30.2320575
59.7758435,30.232101
59.776493,30.232326
59.7765875,30.2323545
59.776694,30.2324835
59.7743525,30.233274
59.7739445,30.2325675
59.7739685,30.232608
59.7741965,30.232671
59.774342,30.232839
59.774342,30.2329785
59.774285,30.233202
59.77409,30.2332005
59.7736385,30.2323005
59.7734885,30.2321985
59.773331,30.2323965
59.7730535,30.2331795
59.772662,30.2345955
59.771759,30.237972
59.7715085,30.2388945
59.7703745,30.243279
59.770424,30.243072
59.7700985,30.246264
59.7701255,30.2463315
59.772143,30.238266
59.7722855,30.238107
59.7724265,30.238143
59.7726545,30.2383875
59.7735815,30.2373675
59.773547,30.237312
59.7733565,30.2370375
59.7733955,30.236724
59.7734525,30.2366775
59.773415,30.2367045
59.773427,30.236703
59.7734225,30.236709
59.773415,30.236676
59.7734165,30.2366685
59.773412,30.236685
59.773484,30.2365815
59.773442,30.2366385
59.77346,30.236622
59.773445,30.236637
59.7735455,30.2366655
59.7734615,30.2366265
59.7734555,30.236613
59.7734555,30.236622
59.7734435,30.2366355
59.77343,30.236646
59.7734345,30.2366895
59.773451,30.236673
59.7734165,30.236667
59.773577,30.2367435
59.773784,30.2372265
59.773787,30.237318
59.7727805,30.2362965
59.7726785,30.2361135
59.772818,30.2353245
59.7734315,30.2338845
59.773451,30.233487
59.7734465,30.2335695
59.773097,30.234831
