eventid,angle,carid,driverid,height,lat,lon,lurch,maxvectoracc,midvectoracc,origid,speed,tanage,xacc,yacc,zacc,eventdt,entrydt,iscan
10848621,10,10005,10005,10,5956.3042,3021.9069,103,0.0799999982118607,0.0299999993294477,4705447,17.0015,0,0,0,0.0799999982118607,2016-10-09 19:01:35+03,2016-10-24 15:05:51.97+03,True
10848622,13,10005,10005,10,5956.3068,3021.9082,101,0.0900000035762787,0.0399999991059303,4705448,17.575,0,-0.0799999982118607,0.0500000007450581,0,2016-10-09 19:01:36+03,2016-10-24 15:05:51.97+03,True
10848623,17,10005,10005,10,5956.3088,3021.9098,100,0.100000001490116,0.0500000007450581,4705449,14.615,1,-0.00999999977648258,-0.100000001490116,-0.00999999977648258,2016-10-09 19:01:37+03,2016-10-24 15:05:51.97+03,True
10848624,32,10005,10005,10,5956.3105,3021.9118,97,0.129999995231628,0.0399999991059303,4705450,12.58,2,0.0399999991059303,-0.129999995231628,0,2016-10-09 19:01:38+03,2016-10-24 15:05:51.97+03,True
10848625,68,10005,10005,10,5956.3114,3021.9156,100,0.109999999403954,0.0299999993294477,4705451,13.69,5,0,0.109999999403954,0,2016-10-09 19:01:39+03,2016-10-24 15:05:51.97+03,True
10848626,86,10005,10005,10,5956.3117,3021.921,102,0.159999996423721,0.0399999991059303,4705452,18.5,7,-0.0399999991059303,0.159999996423721,0,2016-10-09 19:01:40+03,2016-10-24 15:05:51.97+03,True
10848627,93,10005,10005,10,5956.3116,3021.9272,102,0.119999997317791,0.0199999995529652,4705453,21.09,7,-0.0799999982118607,0.0799999982118607,-0.0500000007450581,2016-10-09 19:01:41+03,2016-10-24 15:05:51.97+03,True
10848628,100,10005,10005,9,5956.3109,3021.9341,101,0.0799999982118607,0.0299999993294477,4705454,23.495,6,-0.00999999977648258,0.0799999982118607,0.00999999977648258,2016-10-09 19:01:43+03,2016-10-24 15:05:51.97+03,True
10848629,100,10005,10005,9,5956.3049,3021.9944,101,0.0900000035762787,0.0299999993294477,4705455,34.595,3,-0.0500000007450581,0.0399999991059303,-0.0599999986588955,2016-10-09 19:01:49+03,2016-10-24 15:05:51.97+03,True
10848630,99,10005,10005,10,5956.2991,3022.0561,100,0.0900000035762787,0.0399999991059303,4705456,35.335,-2,-0.0599999986588955,0.0700000002980232,-0.0299999993294477,2016-10-09 19:01:55+03,2016-10-24 15:05:51.97+03,True
10848631,100,10005,10005,10,5956.2982,3022.0664,98,0.119999997317791,0.0500000007450581,4705457,34.595,-1,-0.0299999993294477,0.109999999403954,0,2016-10-09 19:01:57+03,2016-10-24 15:05:51.97+03,True
10848632,106,10005,10005,11,5956.2948,3022.0995,97,0.119999997317791,0.0500000007450581,4705458,23.125,-2,0.00999999977648258,-0.119999997317791,0,2016-10-09 19:02:01+03,2016-10-24 15:05:51.97+03,True
10848633,104,10005,10005,11,5956.294,3022.1057,94,0.100000001490116,0.0399999991059303,4705459,20.905,-1,-0.00999999977648258,0.0900000035762787,0.0399999991059303,2016-10-09 19:02:02+03,2016-10-24 15:05:51.97+03,True
10848634,0,10005,10005,12,5956.2931,3022.1223,96,0.0500000007450581,0.0199999995529652,4705460,0.37,-1,0.00999999977648258,0.0500000007450581,-0.00999999977648258,2016-10-09 19:02:10+03,2016-10-24 15:05:51.97+03,True
10848635,95,10005,10005,12,5956.2931,3022.1223,99,0.0799999982118607,0.0399999991059303,4705461,4.81,0,0,-0.0799999982118607,0,2016-10-09 19:02:13+03,2016-10-24 15:05:51.97+03,True
10848636,100,10005,10005,12,5956.2926,3022.1265,99,0.0599999986588955,0.0299999993294477,4705462,1.665,-1,0.0299999993294477,-0.0599999986588955,0,2016-10-09 19:02:17+03,2016-10-24 15:05:51.97+03,True
10848637,97,10005,10005,12,5956.2926,3022.1265,97,0.0700000002980232,0.0299999993294477,4705463,2.035,-1,-0.0399999991059303,0.0399999991059303,-0.0399999991059303,2016-10-09 19:02:19+03,2016-10-24 15:05:51.97+03,True
10848638,100,10005,10005,12,5956.2917,3022.1397,103,0.109999999403954,0.0500000007450581,4705464,18.13,-1,0.0199999995529652,-0.109999999403954,0.0199999995529652,2016-10-09 19:02:22+03,2016-10-24 15:05:51.97+03,True
10848639,103,10005,10005,13,5956.2905,3022.1526,103,0.119999997317791,0.0399999991059303,4705465,21.275,-1,0.0700000002980232,-0.0900000035762787,0.0399999991059303,2016-10-09 19:02:24+03,2016-10-24 15:05:51.97+03,True
10848640,105,10005,10005,13,5956.2897,3022.1581,100,0.119999997317791,0.0399999991059303,4705466,18.8515,0,0.0900000035762787,-0.00999999977648258,0.0700000002980232,2016-10-09 19:02:26+03,2016-10-24 15:05:51.97+03,True
10848641,111,10005,10005,13,5956.2891,3022.1618,97,0.140000000596046,0.0500000007450581,4705467,11.655,0,0,-0.100000001490116,-0.100000001490116,2016-10-09 19:02:27+03,2016-10-24 15:05:51.97+03,True
10848642,118,10005,10005,14,5956.2889,3022.163,95,0.100000001490116,0.0399999991059303,4705468,4.07,0,0.0599999986588955,-0.0799999982118607,0,2016-10-09 19:02:28+03,2016-10-24 15:05:51.97+03,True
10848643,104,10005,10005,14,5956.2886,3022.1642,96,0.100000001490116,0.0500000007450581,4705469,3.885,0,0.0199999995529652,-0.0700000002980232,0.0700000002980232,2016-10-09 19:02:29+03,2016-10-24 15:05:51.97+03,True
10848644,98,10005,10005,14,5956.2883,3022.1665,99,0.129999995231628,0.0199999995529652,4705470,7.5665,0,0.0700000002980232,-0.0900000035762787,0.0599999986588955,2016-10-09 19:02:30+03,2016-10-24 15:05:51.97+03,True
10848645,103,10005,10005,14,5956.2872,3022.178,101,0.150000005960464,0.0599999986588955,4705471,13.875,-1,-0.0399999991059303,0.140000000596046,0.0199999995529652,2016-10-09 19:02:32+03,2016-10-24 15:05:51.97+03,True
10848646,110,10005,10005,14,5956.2864,3022.182,99,0.170000001788139,0.0500000007450581,4705472,13.875,0,-0.109999999403954,0.119999997317791,0.0299999993294477,2016-10-09 19:02:34+03,2016-10-24 15:05:51.97+03,True
10848647,118,10005,10005,15,5956.2857,3022.1855,99,0.219999998807907,0.0799999982118607,4705473,12.95,0,-0.180000007152557,-0.129999995231628,0,2016-10-09 19:02:35+03,2016-10-24 15:05:51.97+03,True
10848648,123,10005,10005,15,5956.2849,3022.1887,92,0.150000005960464,0.0500000007450581,4705474,12.21,0,-0.0799999982118607,0.119999997317791,0.00999999977648258,2016-10-09 19:02:36+03,2016-10-24 15:05:51.97+03,True
10848649,127,10005,10005,16,5956.2832,3022.194,92,0.119999997317791,0.0399999991059303,4705475,9.4165,0,-0.00999999977648258,0.119999997317791,0.0199999995529652,2016-10-09 19:02:37+03,2016-10-24 15:05:51.97+03,True
10848650,127,10005,10005,16,5956.2822,3022.1961,94,0.109999999403954,0.0399999991059303,4705476,9.25,0,0.0199999995529652,-0.100000001490116,0,2016-10-09 19:02:39+03,2016-10-24 15:05:51.97+03,True
10848651,128,10005,10005,16,5956.2811,3022.1984,96,0.119999997317791,0.0299999993294477,4705477,10.175,0,-0.0799999982118607,0.0599999986588955,-0.0500000007450581,2016-10-09 19:02:39+03,2016-10-24 15:05:51.97+03,True
10848652,127,10005,10005,16,5956.2797,3022.2022,99,0.100000001490116,0.0399999991059303,4705478,15.1515,0,0.0299999993294477,0.00999999977648258,0.100000001490116,2016-10-09 19:02:41+03,2016-10-24 15:05:51.97+03,True
10848653,124,10005,10005,16,5956.2782,3022.2064,99,0.0799999982118607,0.0299999993294477,4705479,17.0015,0,-0.00999999977648258,-0.0500000007450581,-0.0599999986588955,2016-10-09 19:02:41+03,2016-10-24 15:05:51.97+03,True
10848654,124,10005,10005,16,5956.2767,3022.211,99,0.0900000035762787,0.0399999991059303,4705480,17.0015,0,0.0299999993294477,-0.0900000035762787,0,2016-10-09 19:02:43+03,2016-10-24 15:05:51.97+03,True
10848655,121,10005,10005,15,5956.2757,3022.2147,98,0.209999993443489,0.0399999991059303,4705481,12.395,0,0.159999996423721,0.00999999977648258,0.140000000596046,2016-10-09 19:02:43+03,2016-10-24 15:05:51.97+03,True
10848656,111,10005,10005,15,5956.275,3022.2181,93,0.109999999403954,0.0399999991059303,4705482,10.73,-1,0.0599999986588955,-0.0900000035762787,0,2016-10-09 19:02:45+03,2016-10-24 15:05:51.97+03,True
10848657,114,10005,10005,15,5956.2744,3022.2206,94,0.119999997317791,0.0500000007450581,4705483,8.325,-3,0.0599999986588955,-0.100000001490116,-0.0199999995529652,2016-10-09 19:02:45+03,2016-10-24 15:05:51.97+03,True
10848658,66,10005,10005,15,5956.2748,3022.2228,95,0.259999990463257,0.0500000007450581,4705484,7.5665,-3,0.189999997615814,0.140000000596046,0.109999999403954,2016-10-09 19:02:47+03,2016-10-24 15:05:51.97+03,True
10848659,37,10005,10005,15,5956.2755,3022.2244,91,0.200000002980232,0.0500000007450581,4705485,6.475,-3,0.0700000002980232,-0.180000007152557,-0.00999999977648258,2016-10-09 19:02:47+03,2016-10-24 15:05:51.97+03,True
10848660,29,10005,10005,15,5956.2759,3022.2257,77,0.109999999403954,0.0399999991059303,4705486,4.07,-1,-0.0199999995529652,-0.0599999986588955,-0.0799999982118607,2016-10-09 19:02:49+03,2016-10-24 15:05:51.97+03,True
10848661,9,10005,10005,15,5956.2762,3022.2265,83,0.200000002980232,0.0500000007450581,4705487,2.035,-1,0.0700000002980232,0.140000000596046,0.119999997317791,2016-10-09 19:02:49+03,2016-10-24 15:05:51.97+03,True
10848662,28,10005,10005,15,5956.2762,3022.2265,87,0.109999999403954,0.0299999993294477,4705488,2.405,-1,-0.0700000002980232,0.0799999982118607,-0.0199999995529652,2016-10-09 19:02:51+03,2016-10-24 15:05:51.97+03,True
10848663,29,10005,10005,15,5956.2762,3022.2265,91,0.150000005960464,0.100000001490116,4705489,3.7,0,0.00999999977648258,0.0799999982118607,0.129999995231628,2016-10-09 19:02:51+03,2016-10-24 15:05:51.97+03,True
10848664,32,10005,10005,15,5956.2765,3022.2274,77,0.319999992847443,0.189999997615814,4705490,3.33,0,0.129999995231628,-0.270000010728836,0.119999997317791,2016-10-09 19:02:53+03,2016-10-24 15:05:51.97+03,True
10848665,35,10005,10005,15,5956.2777,3022.2292,77,0.439999997615814,0.150000005960464,4705491,3.515,0,0.109999999403954,-0.379999995231628,0.189999997615814,2016-10-09 19:02:55+03,2016-10-24 15:05:51.97+03,True
10848666,18,10005,10005,15,5956.2779,3022.2299,31,0.349999994039536,0.0399999991059303,4705492,0.925,0,-0.0900000035762787,-0.330000013113022,-0.0500000007450581,2016-10-09 19:02:57+03,2016-10-24 15:05:51.97+03,True
10848667,0,10005,10005,15,5956.2779,3022.2299,62,0.0599999986588955,0.0199999995529652,4705493,0,0,0.0299999993294477,-0.0199999995529652,0.0399999991059303,2016-10-09 19:02:57+03,2016-10-24 15:05:51.97+03,True
10848668,0,10005,10005,15,5956.2779,3022.2299,91,0.109999999403954,0.0299999993294477,4705494,0.185,0,0.00999999977648258,-0.100000001490116,0.0299999993294477,2016-10-09 19:03:00+03,2016-10-24 15:05:51.97+03,True
10848669,0,10005,10005,15,5956.2779,3022.2299,94,0.0599999986588955,0.0199999995529652,4705495,0.185,0,0,0.0599999986588955,-0.0199999995529652,2016-10-09 19:03:01+03,2016-10-24 15:05:51.97+03,True
10848670,49,10005,10005,15,5956.2779,3022.2299,71,0.349999994039536,0.100000001490116,4705496,1.85,0,-0.0299999993294477,0.119999997317791,-0.319999992847443,2016-10-09 19:03:05+03,2016-10-24 15:05:51.97+03,True
10848671,46,10005,10005,15,5956.2779,3022.2299,87,0.119999997317791,0.0399999991059303,4705497,1.665,0,-0.00999999977648258,-0.119999997317791,0,2016-10-09 19:03:07+03,2016-10-24 15:05:51.97+03,True
10848672,0,10005,10005,15,5956.2779,3022.2299,93,0.0799999982118607,0.0299999993294477,4705498,0.185,0,0.0299999993294477,-0.0599999986588955,0.0399999991059303,2016-10-09 19:03:09+03,2016-10-24 15:05:51.97+03,True
10848673,0,10005,10005,15,5956.2779,3022.2299,97,0.0900000035762787,0.0199999995529652,4705499,0.185,0,0,0.0900000035762787,0,2016-10-09 19:03:11+03,2016-10-24 15:05:51.97+03,True
10848674,60,10005,10005,15,5956.2779,3022.2299,100,0.100000001490116,0.0299999993294477,4705500,1.48,0,-0.0199999995529652,-0.0799999982118607,-0.0599999986588955,2016-10-09 19:03:13+03,2016-10-24 15:05:51.97+03,True
10848675,48,10005,10005,15,5956.2779,3022.2299,100,0.0900000035762787,0.0299999993294477,4705501,2.22,0,-0.0199999995529652,0.0799999982118607,-0.0299999993294477,2016-10-09 19:03:13+03,2016-10-24 15:05:51.97+03,True
10848676,51,10005,10005,15,5956.2779,3022.2299,100,0.100000001490116,0.0399999991059303,4705502,1.665,0,-0.0299999993294477,0.0599999986588955,-0.0700000002980232,2016-10-09 19:03:15+03,2016-10-24 15:05:51.97+03,True
10848677,22,10005,10005,15,5956.2779,3022.2299,100,0.0799999982118607,0.0299999993294477,4705503,2.96,0,-0.0299999993294477,0.0700000002980232,0,2016-10-09 19:03:17+03,2016-10-24 15:05:51.97+03,True
10848678,160,10005,10005,14,5956.2786,3022.2307,100,0.100000001490116,0.0199999995529652,4705504,0.555,2,0.0199999995529652,0.0599999986588955,0.0700000002980232,2016-10-09 19:03:36+03,2016-10-24 15:05:51.97+03,True
10848679,0,10005,10005,14,5956.2786,3022.2307,99,0.0500000007450581,0.0199999995529652,4705505,0.185,2,-0.0399999991059303,0.0299999993294477,0,2016-10-09 19:03:44+03,2016-10-24 15:05:51.97+03,True
10848680,25,10005,10005,14,5956.2786,3022.2307,100,0.100000001490116,0.0599999986588955,4705506,2.96,2,-0.0700000002980232,0.00999999977648258,-0.0700000002980232,2016-10-09 19:03:46+03,2016-10-24 15:05:51.97+03,True
10848681,25,10005,10005,14,5956.2786,3022.2307,100,0.0900000035762787,0.0299999993294477,4705507,2.035,2,0.0399999991059303,0.0700000002980232,0.0500000007450581,2016-10-09 19:03:48+03,2016-10-24 15:05:51.97+03,True
10848682,26,10005,10005,14,5956.2786,3022.2307,99,0.0700000002980232,0.0299999993294477,4705508,2.59,2,-0.0299999993294477,0.0599999986588955,-0.0199999995529652,2016-10-09 19:03:49+03,2016-10-24 15:05:51.97+03,True
10848683,32,10005,10005,14,5956.2804,3022.235,100,0.0900000035762787,0.0299999993294477,4705509,2.59,2,0.0500000007450581,-0.0700000002980232,0.0199999995529652,2016-10-09 19:03:52+03,2016-10-24 15:05:51.97+03,True
10848684,0,10005,10005,13,5956.2813,3022.2368,97,0.0700000002980232,0.0299999993294477,4705510,0.185,1,-0.0500000007450581,0.0500000007450581,0,2016-10-09 19:04:03+03,2016-10-24 15:05:51.97+03,True
10848685,17,10005,10005,13,5956.2813,3022.2368,96,0.0799999982118607,0.0199999995529652,4705511,0.37,0,0.0700000002980232,0,0.0500000007450581,2016-10-09 19:04:04+03,2016-10-24 15:05:51.97+03,True
10848686,2,10005,10005,13,5956.2813,3022.2368,98,0.140000000596046,0.0299999993294477,4705512,2.59,0,0.0500000007450581,-0.129999995231628,0.0299999993294477,2016-10-09 19:04:05+03,2016-10-24 15:05:51.97+03,True
10848687,0,10005,10005,13,5956.2813,3022.2368,99,0.0900000035762787,0.0399999991059303,4705513,4.81,-1,0.00999999977648258,-0.0900000035762787,0,2016-10-09 19:04:06+03,2016-10-24 15:05:51.97+03,True
10848688,3,10005,10005,13,5956.2829,3022.2374,97,0.0900000035762787,0.0299999993294477,4705514,2.405,0,-0.00999999977648258,0.0900000035762787,-0.0199999995529652,2016-10-09 19:04:08+03,2016-10-24 15:05:51.97+03,True
10848689,9,10005,10005,13,5956.2829,3022.2374,97,0.0799999982118607,0.0299999993294477,4705515,3.145,0,-0.00999999977648258,0.0799999982118607,-0.0199999995529652,2016-10-09 19:04:08+03,2016-10-24 15:05:51.97+03,True
10848690,29,10005,10005,13,5956.2837,3022.2382,97,0.0900000035762787,0.0299999993294477,4705516,2.775,0,-0.0500000007450581,-0.00999999977648258,-0.0799999982118607,2016-10-09 19:04:10+03,2016-10-24 15:05:51.97+03,True
10848691,35,10005,10005,13,5956.2837,3022.2382,97,0.150000005960464,0.0500000007450581,4705517,2.59,0,0.0500000007450581,-0.0700000002980232,0.119999997317791,2016-10-09 19:04:12+03,2016-10-24 15:05:51.97+03,True
10848692,18,10005,10005,13,5956.2874,3022.2408,97,0.0500000007450581,0.0199999995529652,4705518,2.96,1,0.0399999991059303,-0.0299999993294477,-0.00999999977648258,2016-10-09 19:04:20+03,2016-10-24 15:05:51.97+03,True
10848714,194,10005,10005,7,5956.2939,3022.2447,97,0.0700000002980232,0.0199999995529652,4705540,2.035,0,0,0.0599999986588955,0.00999999977648258,2016-10-09 19:12:49+03,2016-10-24 15:05:54.935+03,True
10848715,175,10005,10005,6,5956.2935,3022.245,96,0.0500000007450581,0.0199999995529652,4705541,2.59,0,0,0.0500000007450581,0,2016-10-09 19:12:50+03,2016-10-24 15:05:54.935+03,True
10848716,0,10005,10005,8,5956.2908,3022.2438,98,0.0900000035762787,0.0299999993294477,4705542,0,-1,0.00999999977648258,-0.0900000035762787,0.0199999995529652,2016-10-09 19:12:55+03,2016-10-24 15:05:54.935+03,True
10848717,280,10005,10005,11,5956.2869,3022.2403,99,0.100000001490116,0.0299999993294477,4705543,1.295,-1,0.0399999991059303,-0.0900000035762787,0.0299999993294477,2016-10-09 19:12:57+03,2016-10-24 15:05:54.935+03,True
10848718,232,10005,10005,14,5956.2852,3022.2369,100,0.0900000035762787,0.0399999991059303,4705544,4.44,-4,0,0.0900000035762787,0,2016-10-09 19:13:00+03,2016-10-24 15:05:54.935+03,True
10848719,222,10005,10005,15,5956.2835,3022.2347,99,0.0900000035762787,0.0299999993294477,4705545,5.735,-4,0.0199999995529652,-0.0799999982118607,0.0299999993294477,2016-10-09 19:13:02+03,2016-10-24 15:05:54.935+03,True
10848720,215,10005,10005,16,5956.2817,3022.2325,98,0.0799999982118607,0.0299999993294477,4705546,6.29,-3,0.0500000007450581,0.0500000007450581,0.0399999991059303,2016-10-09 19:13:04+03,2016-10-24 15:05:54.935+03,True
10848721,205,10005,10005,17,5956.2799,3022.231,98,0.0900000035762787,0.0299999993294477,4705547,4.995,-2,0.0299999993294477,-0.0799999982118607,0,2016-10-09 19:13:06+03,2016-10-24 15:05:54.935+03,True
10848722,0,10005,10005,17,5956.2773,3022.2335,95,0.0599999986588955,0.0199999995529652,4705548,0.185,-2,-0.0199999995529652,0.0500000007450581,-0.0199999995529652,2016-10-09 19:13:17+03,2016-10-24 15:05:54.935+03,True
10848723,221,10005,10005,18,5956.2769,3022.2341,97,0.0900000035762787,0.0299999993294477,4705549,1.48,-1,-0.0599999986588955,0.0299999993294477,-0.0500000007450581,2016-10-09 19:13:19+03,2016-10-24 15:05:54.935+03,True
10848724,222,10005,10005,18,5956.2764,3022.2345,97,0.0700000002980232,0.0199999995529652,4705550,1.295,-1,0.0399999991059303,-0.0500000007450581,-0.0299999993294477,2016-10-09 19:13:20+03,2016-10-24 15:05:54.935+03,True
10848725,219,10005,10005,18,5956.2756,3022.2367,94,0.119999997317791,0.0399999991059303,4705551,1.85,-1,-0.0199999995529652,-0.0700000002980232,0.0900000035762787,2016-10-09 19:13:26+03,2016-10-24 15:05:54.935+03,True
10848726,207,10005,10005,18,5956.2757,3022.2365,94,0.0700000002980232,0.0199999995529652,4705552,1.665,-1,-0.0199999995529652,0.0599999986588955,-0.00999999977648258,2016-10-09 19:13:26+03,2016-10-24 15:05:54.935+03,True
10848727,213,10005,10005,18,5956.2758,3022.2361,94,0.360000014305115,0.0399999991059303,4705553,1.85,-1,0.170000001788139,0.239999994635582,0.189999997615814,2016-10-09 19:13:27+03,2016-10-24 15:05:54.935+03,True
10848728,223,10005,10005,18,5956.2759,3022.2356,64,0.0799999982118607,0.0199999995529652,4705554,2.22,0,0.0599999986588955,-0.0199999995529652,0.0500000007450581,2016-10-09 19:13:29+03,2016-10-24 15:05:54.935+03,True
10848729,232,10005,10005,18,5956.2759,3022.235,81,0.0700000002980232,0.0299999993294477,4705555,2.035,0,0,0.0599999986588955,0.0199999995529652,2016-10-09 19:13:29+03,2016-10-24 15:05:54.935+03,True
10848730,246,10005,10005,18,5956.2759,3022.2343,87,0.119999997317791,0.0399999991059303,4705556,1.665,0,-0.0900000035762787,0.0199999995529652,-0.0799999982118607,2016-10-09 19:13:30+03,2016-10-24 15:05:54.935+03,True
10848731,266,10005,10005,18,5956.2761,3022.2331,91,0.119999997317791,0.0599999986588955,4705557,2.775,0,0,-0.119999997317791,0.0199999995529652,2016-10-09 19:13:32+03,2016-10-24 15:05:54.935+03,True
10848732,271,10005,10005,18,5956.276,3022.2314,94,0.180000007152557,0.0399999991059303,4705558,4.2365,0,0.0599999986588955,-0.170000001788139,-0.0199999995529652,2016-10-09 19:13:32+03,2016-10-24 15:05:54.935+03,True
10848733,286,10005,10005,18,5956.2764,3022.2288,96,0.140000000596046,0.0500000007450581,4705559,6.66,0,0.0199999995529652,-0.0799999982118607,0.109999999403954,2016-10-09 19:13:34+03,2016-10-24 15:05:54.935+03,True
10848734,294,10005,10005,18,5956.2769,3022.2262,99,0.119999997317791,0.0399999991059303,4705560,8.325,2,0,0.119999997317791,0.0399999991059303,2016-10-09 19:13:34+03,2016-10-24 15:05:54.935+03,True
10848735,301,10005,10005,18,5956.2795,3022.2168,102,0.109999999403954,0.0399999991059303,4705561,19.055,2,0.100000001490116,-0.0299999993294477,0.0500000007450581,2016-10-09 19:13:37+03,2016-10-24 15:05:54.935+03,True
10848736,302,10005,10005,16,5956.2902,3022.1832,46,0.449999988079071,0.0500000007450581,4705562,28.12,0,-0.0799999982118607,0.439999997615814,0.00999999977648258,2016-10-09 19:13:42+03,2016-10-24 15:05:54.935+03,True
10848737,296,10005,10005,16,5956.295,3022.1661,70,0.200000002980232,0.0799999982118607,4705563,34.41,-7,0.140000000596046,-0.140000000596046,0.0299999993294477,2016-10-09 19:13:44+03,2016-10-24 15:05:54.935+03,True
10848738,285,10005,10005,16,5956.2964,3022.1561,68,0.119999997317791,0.0399999991059303,4705564,34.41,-5,0,-0.0500000007450581,-0.109999999403954,2016-10-09 19:13:45+03,2016-10-24 15:05:54.935+03,True
10848739,279,10005,10005,16,5956.2972,3022.1442,81,0.119999997317791,0.0500000007450581,4705565,39.22,-2,-0.0299999993294477,-0.0599999986588955,-0.0900000035762787,2016-10-09 19:13:45+03,2016-10-24 15:05:54.935+03,True
10848740,276,10005,10005,16,5956.2987,3022.1172,91,0.119999997317791,0.0399999991059303,4705566,48.285,-1,0,0.0799999982118607,0.0900000035762787,2016-10-09 19:13:48+03,2016-10-24 15:05:54.935+03,True
10848741,277,10005,10005,16,5956.2997,3022.1015,93,0.109999999403954,0.0399999991059303,4705567,51.615,-2,-0.0500000007450581,0.0299999993294477,-0.0900000035762787,2016-10-09 19:13:48+03,2016-10-24 15:05:54.935+03,True
10848742,278,10005,10005,16,5956.301,3022.0858,93,0.129999995231628,0.0399999991059303,4705568,51.985,-1,-0.0299999993294477,0,-0.129999995231628,2016-10-09 19:13:49+03,2016-10-24 15:05:54.935+03,True
10848743,281,10005,10005,16,5956.3053,3022.0414,94,0.219999998807907,0.0500000007450581,4705569,47.915,-1,0.0799999982118607,-0.189999997615814,0.0500000007450581,2016-10-09 19:13:52+03,2016-10-24 15:05:54.935+03,True
10848744,281,10005,10005,16,5956.3066,3022.0277,86,0.0900000035762787,0.0399999991059303,4705570,46.435,-1,-0.0599999986588955,0.0599999986588955,-0.0299999993294477,2016-10-09 19:13:53+03,2016-10-24 15:05:54.935+03,True
10848745,280,10005,10005,16,5956.308,3022.014,94,0.150000005960464,0.0599999986588955,4705571,46.62,-2,-0.0199999995529652,0.0299999993294477,0.140000000596046,2016-10-09 19:13:54+03,2016-10-24 15:05:54.935+03,True
10848746,279,10005,10005,15,5956.3106,3021.9845,96,0.119999997317791,0.0399999991059303,4705572,51.06,-2,-0.0399999991059303,0.109999999403954,0.0399999991059303,2016-10-09 19:13:56+03,2016-10-24 15:05:54.935+03,True
10848747,280,10005,10005,15,5956.312,3021.9695,96,0.230000004172325,0.0500000007450581,4705573,51.43,-1,-0.119999997317791,0.140000000596046,0.129999995231628,2016-10-09 19:13:57+03,2016-10-24 15:05:54.935+03,True
10848748,280,10005,10005,15,5956.3133,3021.9557,95,0.150000005960464,0.0500000007450581,4705574,47.36,-1,0.140000000596046,-0.0399999991059303,0.0199999995529652,2016-10-09 19:13:58+03,2016-10-24 15:05:54.935+03,True
10848749,280,10005,10005,15,5956.3145,3021.9438,92,0.129999995231628,0.0599999986588955,4705575,40.7,-1,0.0199999995529652,-0.0700000002980232,0.109999999403954,2016-10-09 19:14:00+03,2016-10-24 15:05:54.935+03,True
10848750,280,10005,10005,15,5956.3154,3021.9342,90,0.100000001490116,0.0299999993294477,4705576,32.745,-2,-0.0299999993294477,-0.0700000002980232,-0.0599999986588955,2016-10-09 19:14:01+03,2016-10-24 15:05:54.935+03,True
10848751,278,10005,10005,15,5956.3159,3021.9271,92,0.0900000035762787,0.0399999991059303,4705577,23.865,-6,0.0299999993294477,0.0299999993294477,0.0700000002980232,2016-10-09 19:14:02+03,2016-10-24 15:05:54.935+03,True
10848752,258,10005,10005,15,5956.3156,3021.9209,92,0.0799999982118607,0.0299999993294477,4705578,20.72,-6,0.0500000007450581,-0.0399999991059303,0.0399999991059303,2016-10-09 19:14:03+03,2016-10-24 15:05:54.935+03,True
10848753,236,10005,10005,14,5956.3142,3021.9163,102,0.109999999403954,0.0299999993294477,4705579,18.5,-13,-0.0399999991059303,-0.0299999993294477,-0.0900000035762787,2016-10-09 19:14:04+03,2016-10-24 15:05:54.935+03,True
10848754,206,10005,10005,14,5956.3115,3021.9135,104,0.389999985694885,0.0900000035762787,4705580,20.72,-13,-0.0900000035762787,0.370000004768372,-0.0199999995529652,2016-10-09 19:14:05+03,2016-10-24 15:05:54.935+03,True
10848755,192,10005,10005,14,5956.3074,3021.9116,91,0.119999997317791,0.0399999991059303,4705581,27.38,-10,-0.100000001490116,0.0299999993294477,-0.0599999986588955,2016-10-09 19:14:06+03,2016-10-24 15:05:54.935+03,True
10848756,191,10005,10005,14,5956.3028,3021.9097,91,0.129999995231628,0.0299999993294477,4705582,30.525,-7,-0.0700000002980232,-0.0599999986588955,-0.0900000035762787,2016-10-09 19:14:07+03,2016-10-24 15:05:54.935+03,True
10848757,190,10005,10005,14,5956.2974,3021.9076,97,0.109999999403954,0.0399999991059303,4705583,35.335,-7,0,0.0799999982118607,0.0599999986588955,2016-10-09 19:14:08+03,2016-10-24 15:05:54.935+03,True
10848758,191,10005,10005,13,5956.2789,3021.9002,97,0.119999997317791,0.0500000007450581,4705584,40.515,-6,0,0.109999999403954,0.0399999991059303,2016-10-09 19:14:11+03,2016-10-24 15:05:54.935+03,True
10848759,192,10005,10005,14,5956.2554,3021.8893,97,0.100000001490116,0.0399999991059303,4705585,36.63,-3,-0.0399999991059303,0.0900000035762787,-0.00999999977648258,2016-10-09 19:14:15+03,2016-10-24 15:05:54.935+03,True
10848760,193,10005,10005,14,5956.2503,3021.8868,96,0.109999999403954,0.0399999991059303,4705586,34.78,-2,0.0199999995529652,0.0900000035762787,0.0500000007450581,2016-10-09 19:14:15+03,2016-10-24 15:05:54.935+03,True
10848761,194,10005,10005,14,5956.2454,3021.8841,94,0.119999997317791,0.0700000002980232,4705587,33.0965,-2,-0.0500000007450581,-0.100000001490116,-0.0500000007450581,2016-10-09 19:14:17+03,2016-10-24 15:05:54.935+03,True
10848762,196,10005,10005,15,5956.2415,3021.8817,91,0.109999999403954,0.0399999991059303,4705588,27.195,-1,0.0799999982118607,-0.0700000002980232,0.0299999993294477,2016-10-09 19:14:18+03,2016-10-24 15:05:54.935+03,True
